sep=	
-2.240455049874814086e-01	-3.025619376943957106e-01
2.468064347958936755e-01	-3.659276584373690744e-01
-4.767206599644898679e-01	2.698622847078736009e-01
1.544423443819372549e-02	-1.885160575803174476e-01
7.174015039128518734e-02	2.155454915636051128e-01
-9.161290085145980255e-02	2.103531338343455626e-01
-2.406956059402875492e-01	1.323298735779506741e-01
2.486705137883159777e-01	1.986654239730085633e-02
-1.261683119004583242e-01	6.994616235708532581e-02
4.750199578769122022e-01	4.395737322642644801e-02
3.093713672174820961e-01	5.781021315122096826e-01
7.566114190116617066e-02	-2.339161206863511200e-01
3.902922577192432380e-02	8.001898913999591079e-01
3.771008532414614201e-01	-6.986292096758557613e-02
-4.544306736238701988e-02	-3.574730425584873306e-01
3.690407038848431687e-01	1.673289555444958387e-01
-1.049889269624665333e-01	-3.862638083039961479e-01
-1.865308768835495512e-01	1.670387735727426604e-01
-8.819114566445139525e-02	1.665749179069292985e-01
-3.334794743259271166e-01	4.400372148649597803e-01
-3.275231085535230680e-01	1.522347471437075217e-01
-5.623355202296484445e-02	-3.949152923376054170e-01
-1.426215296596543003e-01	-2.253461198427382239e-01
2.990151901104317819e-02	-4.274326199991790309e-01
-7.156816373082469651e-01	3.254082006954656103e-01
-9.709384540916151871e-03	1.467489309731230540e-01
-7.743414090152552776e-01	2.205780914351016253e-01
-1.124829803123528899e-01	9.977009827595384461e-01
2.758530593305811296e-01	-1.436075395045772474e-01
2.292333551422441329e-01	-2.572379116209508321e-01
-1.458074689805020085e-01	-5.039135072644506108e-01
-6.470454322767705824e-01	-3.108214768704492537e-01
1.919962702987615122e-01	-9.922306764834394263e-03
-8.762399051979774534e-02	-3.246083279766728280e-01
-2.589277074979454141e-01	-1.342953002105012617e-01
3.349258982766857295e-01	2.907028330435823885e-02
1.388936238186609939e-01	1.000199153418138559e-01
-1.214621033359279817e-01	-2.368252094875442915e-01
5.276591123469062117e-01	1.045312817466814564e-01
3.201073031874574620e-02	3.128155660119350760e-03
-5.649740229488385834e-01	1.524995936729941874e-02
-1.475547678486620606e-01	-9.738529526539186493e-03
4.445687473635734355e-02	4.886569511231255575e-02
-5.496163369284560174e-01	-2.530996800137402247e-01
2.085158925643006700e-01	-1.712400024541294863e-01
1.786521693815726064e-01	8.036501150984698416e-02
-3.191053273143734104e-01	2.310201773276560622e-01
-3.237021067116006567e-01	2.883209069418482540e-01
3.618852208459973768e-02	-1.001800116835242921e-01
-6.376935539462655345e-03	2.329512455726874820e-01
7.795851876794038758e-03	-3.359366301638709307e-01
1.566582177822495037e-01	1.609938042802611657e-01
-1.950317665436445691e-01	-9.801280727855471442e-02
-4.765187948096898385e-01	-5.830218430234873628e-01
-1.470852759026400856e-02	-4.604720240707369516e-01
-3.464238610483919012e-01	1.714622608950615024e-01
-2.745662239012642836e-01	1.601393595574341633e-01
-4.636570129847198407e-01	-9.130074444383717847e-02
-3.299145473528589112e-01	6.024312533124473457e-02
-3.158878949702086936e-01	3.586061812586878450e-02
5.252140561873429592e-01	7.233731754260362967e-01
2.773980772242740089e-01	1.619355152078242460e-02
-3.968899495096948615e-01	3.372910741873305085e-01
1.953943737204309194e-01	-3.518395392934759447e-01
1.507949073641640658e-01	3.798308905856613571e-02
-3.709389118818212649e-02	-1.278608647040002100e-01
4.368257351204524741e-01	1.541430604129181980e-01
-3.826122027749900290e-01	-3.087011605005860471e-01
1.571864948946766205e-01	1.114276761200375249e-01
-7.325762669407783964e-03	-1.794539779586888650e-01
-2.325874256575319599e-01	-1.051354974588053909e-01
4.774939655268683331e-02	1.426056941450880855e-01
-3.677732773731015037e-01	6.336385619188282525e-02
-4.279655186431042396e-02	-9.445228310342174138e-02
5.976787572432385592e-02	-3.455799979757080420e-01
-8.113368164751134926e-02	-4.103313603049283526e-02
9.830289374389877821e-02	-1.277054579199871920e-01
-2.401424516555644012e-02	-6.907166951987391001e-02
5.864893131594741543e-02	2.187379050269023795e-01
1.847461823571450168e-01	-3.105709404617506553e-01
-6.522552497854493259e-02	3.185643617750844592e-01
-6.055801870106123364e-01	-1.238670990609012229e-01
-1.315001572102276195e-01	-1.168742138208143794e-01
-4.964799394996127768e-02	-4.730017171826393363e-01
-1.511578221743099526e-01	-1.532097160218352239e-01
3.035135563829508554e-01	1.347157163566922722e-01
4.606048125091215528e-01	-5.328282920705340597e-01
-4.650836674296236484e-01	8.667685617367454354e-02
1.941418437324822499e-01	-2.097066386038217434e-01
-8.269774804173795069e-01	-2.257674969157069944e-01
-5.641342087068067224e-02	-1.393475069790558324e-02
5.174594410463071587e-02	3.596941499411024923e-01
7.162822822729009165e-02	3.041642483800905405e-01
-4.188903571451980112e-01	-1.709986679536668053e-02
6.675556868775758823e-02	1.585059773209141210e-01
-3.584344753806044670e-01	-6.733056703723127034e-01
-3.081037036032249210e-01	3.475707800577264028e-01
-4.084367072490735495e-02	1.468563505860108753e-01
-2.015743336714325221e-02	-7.302992104428266407e-01
-3.476540584859431071e-01	1.299787223528011681e-01
-2.373589362940881076e-01	2.123078234042267420e-01
5.153669882451591411e-01	1.146064555923117650e-01
-7.411786999303165979e-02	1.736776340060189605e-01
4.375379807848702729e-01	4.174722157244438736e-01
-2.432537521902817731e-02	9.713094841523652045e-02
5.098804510475655194e-01	-1.953175617352095883e-01
-1.478459723086743560e-01	1.044786023793116969e-01
-3.052743482167817879e-01	-9.536440339343280059e-02
2.300085467010928864e-01	9.053412303319129106e-02
3.844508843209709092e-01	-2.539771490976673318e-01
1.908822335553822178e-02	3.127446678811956482e-01
2.150442806968698439e-01	-3.327540649346762414e-01
-2.202152006053353581e-02	-2.443128149105439628e-01
3.808227863878535513e-01	-1.074503673183778985e-01
-1.861142693845398433e-01	2.237881422089966488e-01
6.310065859081039896e-01	3.232117352790855325e-01
-6.309723262497060059e-01	3.432544869897797279e-01
-7.622701940589793335e-01	4.463138182569787449e-01
-4.868616990390197546e-02	2.844072758548203961e-01
-2.826496705323411004e-02	-3.445970487035711072e-01
8.614437891030447825e-02	3.299703730560924475e-01
-4.106319550644135785e-01	-1.109295855221528876e-01
-6.834275196365799821e-05	-1.800488292813211821e-01
2.209399889740178424e-01	-1.131115847105064187e-01
-1.804658958177531858e-01	8.003807692098210969e-02
-1.508149109258077047e-01	3.578814283437153909e-01
6.954263859263128122e-02	1.552234391483297837e-01
6.060371637329904360e-01	-7.230010911289813658e-01
-7.183556510779562365e-02	2.289751256416552305e-01
-2.377957030239518377e-01	-3.971288392384640376e-01
-2.100286782222141324e-01	2.137787242085419925e-01
-1.392616564469044763e-02	-4.132868987376744907e-01
2.274454304210812017e-01	-1.301204855858717653e-02
1.350486331621303104e-01	-3.565887747584335910e-01
-3.937908883600588217e-01	1.518494771339257421e-01
4.242541139425350105e-02	3.032692277555090188e-01
-2.458388128804215589e-01	-1.439016363300965884e-01
-4.857758230931411569e-01	1.694403420631628021e-01
5.411502471582625012e-02	4.840827125798777275e-01
5.874471652046796277e-02	2.139565959392515093e-01
-1.995763905025113583e-01	2.900011738415478879e-01
-7.148839550955824462e-01	-2.516754337955957044e-01
4.614235532865048617e-01	-5.042926321234011411e-01
2.230716240218418023e-01	1.152767164193558708e-01
4.243128304560351283e-01	4.057096932937157563e-01
3.205791718808117530e-01	-3.902264230844642579e-01
-1.654874562005303196e-01	3.742949198308964109e-01
3.759600204252721567e-01	4.470635537920124997e-02
-6.544785693347270061e-02	-3.542068227695789884e-01
3.106909988419661039e-01	-5.044456986911982632e-01
-1.172198169157754877e-01	-1.775865527248217668e-01
8.203009369571234721e-01	1.128289571180898232e-01
-1.636583203196432801e-01	3.307525072845671210e-02
2.046087264865807109e-01	-4.130561196644004229e-01
1.286750869623909110e-01	1.950751388850678614e-01
-1.379572737045428876e-01	-1.649255707717940667e-01
-1.301519804131578452e-02	1.940488120834797936e-01
2.010449778512280461e-01	-7.908879319111793149e-02
-5.874313482679769521e-02	-1.886534280784857853e-01
-3.984376304694297460e-02	-2.629511043981564433e-01
5.267648916298838246e-01	-1.749652081421800565e-01
9.238369019774601842e-02	-6.453999937978255330e-01
1.207507505015329857e-01	-6.560024320016429877e-01
6.358891534440300197e-02	-4.286338035525802392e-01
-4.084191819737467699e-01	-1.043759720809726427e-01
-5.252580442706639846e-02	1.669819660030970321e-01
1.448034119436918399e-01	2.216586287152640944e-01
-1.003120274930783540e-01	-1.720881064282920037e-01
-3.280871928910050195e-01	-1.406531206092061226e-02
-1.683413313697330882e-01	-5.443899274605764615e-01
-6.522766578528435000e-01	1.046559501855391650e-01
-6.090387612137811851e-03	4.713881920346506549e-01
-2.340910572615025609e-01	1.137380417864829879e-01
-6.257247267011813163e-02	-6.338289671391772462e-03
-3.405030043149168129e-01	-2.474229060554315740e-02
2.364592500278261955e-01	-1.157102384762525998e-01
-3.441749992734354779e-01	-5.347785252795416167e-01
9.713062596460168840e-02	1.122645320071834069e-01
-5.714422050432422379e-02	1.116165044455760813e-01
4.653267359035023198e-01	-7.866739155478704761e-04
-5.448068298047736846e-01	-3.106565784406607467e-01
-2.786299242294019637e-02	-2.773567602759577921e-01
-1.853624618953530756e-01	2.081452964315028409e-01
-5.821382614317092974e-02	1.375457233917638522e-01
-3.137962945587431940e-01	-5.827573777964247664e-02
2.135763762170748425e-01	4.133196713240733788e-01
-1.505463238829594375e-01	4.261707649149398119e-02
-2.175819699954608388e-01	-3.212598060000256273e-01
1.244576540520708416e-02	8.072797254176942994e-02
2.027929907034766721e-01	-8.531350691483079174e-02
5.744653112185489352e-01	6.617556463785216614e-02
2.063938521468189347e-01	-5.784450389315342472e-02
-5.008301312417879902e-01	-1.721775988700692539e-01
-3.031761616826260108e-01	-3.197833113945941497e-02
-3.408788143477420318e-01	2.664849306611095092e-01
-2.106487471587835947e-01	3.927028769466930913e-01
2.658391410261150556e-01	-2.269593150563209427e-01
3.685603736378895851e-02	-3.310330287114623959e-01
-1.939335227805292772e-01	1.385751502972320248e-01
5.504905734318229493e-01	-1.237892029937944643e-01
-3.461138357688459677e-01	-1.999746349811961921e-01
-7.701044001927632304e-03	-2.814939382436211779e-01
-1.985891028478963538e-01	-3.431425125128694797e-01
-2.238462017575676422e-01	-3.407282474871758948e-02
-8.973356583118347052e-02	-1.880559924643618042e-01
-3.356071670127834250e-01	-4.786072464365037638e-01
-1.430327605687392867e-01	-7.004933764530361096e-01
2.746571282202786568e-01	5.348720958399181269e-01
-1.810178437951592140e-02	-1.055553125068580261e-01
-1.553978168955395811e-01	-6.650284334128667707e-01
-5.132228900480996225e-01	3.246223366020208334e-01
-7.260022309893945924e-02	2.407317566909820128e-01
-2.275036452318079105e-01	2.348845988329288301e-02
4.063658555057290678e-01	-3.363058074927622876e-01
-1.611429355657350571e-01	1.280548737896723965e-01
-1.113727009207961943e-01	4.806261921144341920e-02
4.627057565092170255e-01	-4.387520076384618384e-01
-2.816287319885884544e-01	-2.158079470165345792e-01
4.423833456375569906e-02	4.357023904954755444e-01
4.477706415338493229e-01	1.158454648860311187e-01
7.663887978609981166e-01	-9.494608890050151850e-02
-4.580400328641912044e-01	5.559766763061858158e-02
1.208543244202836889e-02	4.927798000356646280e-01
-1.881469230661259873e-01	1.505221097693292542e-01
2.009606927350265637e-01	1.401886253694649247e-02
-9.970166086573804820e-02	-1.021406315208614607e-01
1.262568370430058040e-01	4.613449544106126288e-01
2.709716164653620529e-01	-2.929114332049072011e-01
2.658050559450211292e-01	-1.555285465309208248e-01
-6.984770758887087760e-01	1.937298266484625830e-01
-1.894137859532929180e-01	4.433518613118889867e-02
6.556268779208031250e-02	-5.315600475729219676e-01
3.240155313097133338e-01	3.890698370906338632e-01
-2.157626731790362462e-01	-3.481441143537335470e-01
1.628603539319242732e-01	-1.904867193371722056e-01
-5.890642432327392042e-01	-6.320211415419089984e-02
-4.969952350472862102e-01	-3.040234657016612774e-01
-3.931026934467087702e-02	2.449547412627403609e-01
-4.117379852862332323e-02	2.000919495990962915e-01
3.569176655348354488e-01	-4.037752974218483115e-01
-1.913232406328778390e-01	-3.292130733210679172e-01
-1.021105992511217864e-01	1.062991444965750015e-01
-1.940007380327372563e-02	-1.491664137146291036e-01
1.611219438152020900e-01	-2.570862822577386630e-01
-6.905061160200282044e-02	4.347036683616036234e-01
-3.423016029095977686e-01	4.980495145020410325e-02
1.525164301926596258e-02	8.028081564301193795e-01
-8.888824633580719170e-02	-2.027271260109630158e-01
-1.737107678643384865e-03	1.124114339668728368e-01
-3.303641390488797347e-01	3.118642037587355809e-01
-2.045916007855377028e-01	-6.046121595230677936e-01
1.398674294978151655e-01	-7.049138677178220513e-01
2.768042801483246995e-01	3.825226141803951263e-01
1.439079504195092396e-01	-2.859484169475065007e-01
-2.045701178032992285e-01	-3.790627617483177114e-01
-2.505825659828174179e-01	3.075323245622822999e-01
-3.611890848928414610e-01	-2.100375171025305465e-01
-1.055388648936149837e-01	-1.130313799156383026e-01
-1.993375023316802663e-01	-3.392136551210291340e-01
-4.412303119965780840e-01	-3.562738966112526939e-01
2.582567204850103049e-01	-1.592751471432827248e-01
2.113763620346524597e-01	-3.358042683001487283e-02
2.045643839267551889e-01	-4.240454418803676906e-01
-5.863178570992542277e-02	3.169480540890588505e-01
-6.922995583205825143e-02	4.273993745797010080e-01
-3.305699563500655302e-02	2.310629387213036789e-01
1.357851473110509022e-01	-4.154892121927814541e-01
2.100870530996492846e-01	-1.293657663119418821e-01
-2.966539311354400854e-01	2.523902104021407689e-01
6.765219475680306349e-01	3.032325088156324622e-01
-2.416688805232116433e-01	-2.855043156727355980e-01
3.706671306834547486e-01	-4.256393741721974378e-01
-1.773772906036686081e-01	-2.989725687701052514e-01
-1.623996953384415909e-01	7.949996750159236958e-02
-1.877063518342360626e-01	-7.476005112495111293e-02
5.993139334894380665e-01	2.176761287312591400e-02
-1.078228513744689948e-01	-2.782892163605324432e-01
-1.332266650442410494e-01	5.558997168432830982e-01
8.239612128244869771e-01	-1.483218538958099020e-01
-3.059941447406751280e-02	-2.451650353389739356e-01
-5.137967022962173225e-01	-1.295598502475134306e-01
-3.605501478800492432e-01	3.536354775351466806e-01
-1.051478132051130998e-01	-3.291981618249875674e-02
8.146864582792497089e-02	1.561497741553734275e-01
7.030450180861242959e-01	-1.354890009613222805e-02
2.294556205160047657e-01	-6.627630254372274266e-02
8.306564857387853384e-02	1.780225506019522397e-01
-1.761322656631238159e-01	5.094553051606168781e-01
-4.367583360033944762e-01	1.801162770741575672e-02
6.728031462951995778e-02	6.227789767600309945e-02
7.362918967432521833e-02	6.959845167210476635e-01
1.268756099246266256e-01	-1.427729178963583201e-01
2.962192622245036211e-01	-5.680457425836340501e-01
-1.168085688605321332e-01	-1.707899731188577963e-01
7.290339133703465091e-01	-2.607661593274206990e-01
3.749375752232396719e-01	2.440762340095846417e-01
-8.727261992395188295e-02	5.058835749184195651e-02
-1.038110572299550394e-01	3.077118345269281852e-01
-9.107506894440094147e-02	-1.323116807174286036e-01
5.463347243279850218e-01	1.016951629275942605e-02
6.177748161091038692e-02	1.036183578463577282e-01
1.129790730007053379e-02	-4.516029794891148197e-01
-4.597313987628361825e-02	-6.286247704950818915e-02
-1.555464646103322211e-02	-3.385359172653013005e-01
-4.791728594349791565e-02	-8.990172110763708369e-02
1.819110890509294531e-01	-1.646234763871666229e-01
-2.634603248667398701e-01	2.337717486714397941e-01
-8.495583505114047418e-02	3.406409368723747888e-02
-1.159899831176894065e-03	-1.592325794362005054e-01
-2.941613359190212162e-01	1.105901584676899641e-01
2.979250229610536649e-01	2.029843553120614097e-01
5.075784569921379941e-01	-3.446146748535999782e-01
8.377675710846479440e-01	5.785051857383184670e-02
-4.789826202511527145e-03	-8.054342024880185857e-02
2.415271739075810220e-01	-1.337173667457619542e-04
4.593045931970884399e-01	-5.050943337142832501e-01
-1.836513531437626301e-01	3.987509038586910526e-01
2.407791135138406813e-01	-1.427204283982107247e-02
4.268195630995934020e-01	3.923690625131672216e-01
-7.670390626408252199e-02	-4.952228654488627368e-01
-2.708812321709017784e-02	3.007351487826896985e-01
-1.006435827260440397e-01	-2.212062662389269185e-01
